sample_id,p__Firmicutes,p__Bacteroidota,p__Actinobacteriota,p__Proteobacteria,p__Verrucomicrobiota,p__Firmicutes;c__Clostridia,p__Bacteroidota;c__Bacteroidia,p__Firmicutes;c__Bacilli,p__Actinobacteriota;c__Actinobacteria,p__Proteobacteria;c__Gammaproteobacteria,p__Verrucomicrobiota;c__Verrucomicrobiae,p__Actinobacteriota;c__Coriobacteriia,p__Firmicutes;c__Clostridia;o__Lachnospirales,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales,p__Firmicutes;c__Bacilli;o__Erysipelotrichales,p__Firmicutes;c__Bacilli;o__Lactobacillales,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,p__Firmicutes;c__Clostridia;o__Clostridia_UCG014,p__Firmicutes;c__Clostridia;o__Oscillospirales,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,p__Firmicutes;c__Clostridia;o__Peptococcales,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae,p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae,p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136,p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia_Shigella,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_ventriosum,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__A2,p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella,p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG001,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA_900066575,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG006,p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis,p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus,p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter,p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter,p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Marvinbryantia
DO0585,0.320019463,0.216695406,0.419485087,0.005591313,0.038208731,0.183975552,0.216695406,0.136043911,0.416070544,0.005591313,0.038208731,0.003414543,0.144998549,0.216695406,0.416070544,0.113943284,0.02190429,0,0.038208731,0.005864477,0.011054581,0.003414543,0.005591313,0.021690881,0.144998549,0.21621737,0.416070544,0.095555973,0.021716491,0,0.018387312,0.038208731,0.000478036,0.00688884,0.004097451,0.003414543,0.005591313,0.021690881,0.416070544,0,0.021042118,0.08106124,0,0,0.018370239,0.004985232,0.001664589,0.038208731,0.095555973,0.000478036,0,0.010627764,0.006880303,0.000956072,0.000153654,0,0.000674372,0.002885288,0.002185307,0.005591313,0.001835317,0.001493862,0.001237772,0.001767026
DO0586,0.350215496,0.298593912,0.238498742,0.042046142,0.070645709,0.073307721,0.298593912,0.276907775,0.235914738,0.042046142,0.070645709,0.002584005,0.062922948,0.298593912,0.235914738,0.244271311,0.032304932,0.000146264,0.070645709,0,0.010384773,0.002584005,0.041899877,0,0.062922948,0.298593912,0.235914738,0.061197028,0.032256177,0.000146264,0.183074283,0.070645709,0,0.008873374,0.001511399,0.002584005,0.041899877,0,0.235914738,0,0.029311387,0.001550403,0.000146264,0,0.183074283,0.007722761,0,0.070645709,0.061197028,0,0,0,0,0.03380658,0,0,0.00294479,0.001443142,0.002584005,0.041899877,0.00497299,0.001033602,0.00182343,0.003403085
DO0587,0.503385579,0.319948195,0.16071597,0.000691576,0.015258681,0.420585073,0.319948195,0.082800505,0.157893082,0.000691576,0.015258681,0.002822887,0.35560208,0.319948195,0.157893082,0.009003062,0.073797444,5.03e-05,0.015258681,0.00081103,0.047775326,0.002822887,0.00064128,0.001389439,0.35560208,0.299710167,0.157893082,0.003954557,0.073709425,5.03e-05,0.005048505,0.015258681,0.020238028,0.02930396,0.01745915,0.002822887,0.00064128,0.001389439,0.157893082,0.003954557,0.071446085,0.086528729,5.03e-05,0.041167632,0.001370578,0.013372565,0.028964459,0.015258681,0,0.020238028,0,0.008330347,0.000270343,0.003262981,0.000408659,0.000150889,0.00226334,0.012618118,0.00270972,0.00064128,0.004237475,0.004237475,0.005809238,0.001747801
DO0589,0.541242506,0.215034197,0.208506954,0.003173515,0.032042829,0.082810275,0.215034197,0.458432231,0.205140039,0.003173515,0.032042829,0.003366915,0.079078538,0.215034197,0.205140039,0.168301774,0.290126062,0,0.032042829,4.4e-05,0.003402078,0.003366915,0.003173515,0.00014505,0.079078538,0.211596955,0.205140039,0.158913093,0.28884259,0,0.009388681,0.032042829,0.003437242,0.00180653,0.001402148,0.003366915,0.003173515,0.00014505,0.205140039,0.116773916,0.277546284,0.021643195,0,0.000465918,0.009388681,0.007362378,0.001019744,0.032042829,0.041378765,0.003437242,0,0.001912021,0,0.000988976,0.000263727,0.005010813,0.011296306,0.000593386,0.003208678,0.003173515,0.000448336,8.79e-06,0.000167027,8.79e-06
DO0590,0.304052558,0.367640701,0.269790887,0.045355324,0.013160531,0.217823662,0.367640701,0.086228896,0.266769659,0.045355324,0.013160531,0.003021228,0.2018159,0.367640701,0.266769659,0.03493657,0.049531262,0.032748421,0.013160531,0,0.015738856,0.003021228,0.012606903,0,0.2018159,0.367392886,0.266769659,2.64e-05,0.049367809,0.032748421,0.034910207,0.013160531,0.000247814,0.006063546,0.00967531,0.003021228,0.012606903,0,0.266769659,0,0.043478261,0.026558331,0.032748421,0.096262747,0.034910207,0.03865906,0.005488827,0.013160531,0,0.000247814,0,0.006574993,0,0.002435964,0.002472872,0,0.005889549,0.008952957,0.002520326,0.012606903,0.000147634,0.000532538,0.002715414,0.003100317
DO0591,0.542398024,0.354503204,0.102348615,0.000750158,0,0.123595569,0.354503204,0.418802455,0.099229537,0.000750158,0,0.003119078,0.116584695,0.354503204,0.099229537,0.235013762,0.183788692,1.69e-05,0,0.000705036,0.005521839,0.003119078,0.000733237,0.000411741,0.116584695,0.351722543,0.099229537,0.230512815,0.18374921,1.69e-05,0.004500948,0,0.002780661,0.00257761,0.002684776,0.003119078,0.000733237,0.000411741,0.099229537,0.227613708,0.175920495,0.036616731,1.69e-05,0,0.004500948,0.006458127,0.016046611,0,0.002899107,0.002780661,0,0.005414674,0.00118446,0.0067345,0.000558388,0,0.007828716,0.001167539,0.002109467,0.000733237,2.82e-05,0.00039482,0.000541467,0.001601841
DO0593,0.336032258,0.464023276,0.199067181,0.000877285,0,0.198008805,0.464023276,0.138023453,0.197517848,0.000877285,0,0.001549333,0.169625826,0.464023276,0.197517848,0.133902629,0.001653963,0.0007968,0,0.017746907,0.010108896,0.001549333,8.05e-05,0.000273648,0.169625826,0.463359276,0.197517848,0.120501903,0.001553357,0.0007968,0.013400726,0,0.000664,0.008289939,0.001682133,0.001549333,8.05e-05,0.000273648,0.197517848,0.098960136,0.001179103,0.036656821,0.0007968,0.001839079,0.012125041,0.004595684,0.00461983,0,0.021026665,0.000664,0.000128776,0.00814909,0.001714327,0.004668121,0.002639903,0,0.000374255,0.000209261,0.001231418,8.05e-05,0.000289745,0.002205285,0.002354182,0.008998205
DO0594,0.648274966,0.172075391,0.164394136,0.015255507,0,0.332747367,0.172075391,0.315527599,0.157645332,0.015255507,0,0.006748804,0.319494337,0.172075391,0.157645332,0.034095599,0.281432,0.015255507,0,0,0.013199529,0.006748804,0,0,0.319494337,0.170378636,0.157645332,7.64e-06,0.281393785,0.015255507,0.034087956,0,0.001696755,0.011342271,0.001857259,0.006748804,0,0,0.157645332,7.64e-06,0.278443571,0.144338801,0.015255507,0,0.031068956,0.034439536,0.008842997,0,0,0.001696755,0,0.022562253,0,0.001199957,0.00017579,0,0.002950213,0.000749018,0.006381938,0,0.000741375,0.003836806,0.003485226,0.001222886
DO0595,0.452829201,0.228874207,0.317138745,0.00100085,0.000156996,0.449231373,0.228874207,0.003597828,0.30855629,0.00100085,0.000156996,0.008582456,0.409779551,0.228874207,0.30855629,0.002230653,0.000922352,0.000242036,0.000156996,0.000281285,0.033433636,0.008582456,0.000758815,0.000994309,0.409779551,0.223470923,0.30855629,0,0.000889645,0.000242036,0.002230653,0.000156996,0.005403284,0.02632302,0.006678877,0.008582456,0.000758815,0.000994309,0.30855629,0,0.000405573,0.082678092,0.000242036,0.028082685,0.002230653,0.015791195,0.053162818,0.000156996,0,0.005403284,0,0.014227775,0.000150455,0.00317263,0.002407274,0.002054033,0.000484071,0.003270753,0.008445084,0.000758815,0.002407274,0.004402433,0.004121149,0.00026166
DO0596,0.322303049,0.157274967,0.332455659,0.024969933,0.162996392,0.082540313,0.157274967,0.239762736,0.327855166,0.024969933,0.162996392,0.004600493,0.072930654,0.157274967,0.327855166,0,0.239067992,0.001617178,0.162996392,0,0.009609659,0.004600493,0.023352755,0,0.072930654,0.157274967,0.327855166,0,0.238811111,0.001617178,0,0.162996392,0,0.002796492,0.006813166,0.004600493,0.023352755,0,0.327855166,0,0.238811111,0.000134278,0.001617178,0,0,0.002849036,0,0.162996392,0,0,0,0,0,0.008774798,0,0,0,0.006760623,0.004600493,0.023352755,0.002370305,0,4.67e-05,2.34e-05
DO0597,0.505029432,0.475239179,0.019611975,0.000119414,0,0.434898358,0.475239179,0.070131074,0.010894761,0.000119414,0,0.008717214,0.325571431,0.475239179,0.010894761,0.059496214,0.010353887,7.02e-05,0,0.039280145,0.052647476,0.008717214,4.92e-05,0,0.325571431,0.475239179,0.010894761,7.02e-06,0.010318765,7.02e-05,0.05948919,0,0,0.048777061,0.003870415,0.008717214,4.92e-05,0,0.010894761,0,0.005254211,0.056798865,7.02e-05,0.00096936,0.05921524,0.01423835,0.002205645,0,0,0,7.02e-06,0.026559054,7.73e-05,0.01676009,0.001222236,0,0.005064554,0,0.008717214,4.92e-05,2.81e-05,0.010438179,0.009798963,0.00693303
DO0598,0.549458193,0.261992917,0.135755031,0.013461416,0.039332443,0.522658354,0.261992917,0.026799839,0.130614755,0.013461416,0.039332443,0.005140276,0.419097907,0.261992917,0.130614755,0.023580805,0.002604067,0.000534385,0.039332443,0.000156923,0.10235596,0.005140276,0.012927031,7.21e-05,0.419097907,0.261992917,0.130614755,0.004754331,0.002332634,0.000534385,0.018826473,0.039332443,0,0.030960409,0.071378586,0.005140276,0.012927031,7.21e-05,0.130614755,0.004542274,0.002120576,0.100570435,0.000534385,0.000674343,0.009686791,0.015696503,0.083779715,0.039332443,0.000212058,0,0,0.008970036,0.00092033,0.001318998,0.034251543,0,0.000212058,0.069851772,0.005068177,0.012927031,0.000475009,0.007888543,0.010365375,0.00088216
DO0599,0.327596325,0.40047823,0.228849708,0.000490492,0.042585245,0.206050573,0.40047823,0.121545752,0.220598926,0.000490492,0.042585245,0.008250782,0.193525501,0.40047823,0.220598926,0.118699144,0.002049557,0.000490492,0.042585245,0.000490492,0.009844882,0.008250782,0,0.000280281,0.193525501,0.382899335,0.220598926,0.000157658,0.001471477,0.000490492,0.118541486,0.042585245,0.017578895,0.006840616,0.001576582,0.008250782,0,0.000280281,0.220598926,0.000157658,0.000674427,0.047078505,0.000490492,0.032153524,0.11836631,0.013313363,0.017009573,0.042585245,0,0.017578895,0,0.01268273,0,0.000902156,0.000236487,0,0.00079705,0.00035911,0.008040571,0,0.000823326,0.001602859,0.001445201,0.00420422
DO0600,0.57504176,0.222648465,0.198755832,0.002880018,0.000673924,0.296699499,0.222648465,0.278342261,0.191619146,0.002880018,0.000673924,0.007136686,0.267041069,0.222648465,0.191619146,0.266096423,0.012245838,0.000253442,0.000673924,0.006526122,0.023057428,0.007136686,0.002626577,0,0.267041069,0.215880422,0.191619146,0.257341167,0.011145671,0.000253442,0.008755256,0.000673924,0.006768043,0.017464432,0.003870745,0.007136686,0.002626577,0,0.191619146,0.256096999,0.006589482,0.042474512,0.000253442,0.001313288,0.008409654,0.030902598,0.018074996,0.000673924,0.001019527,0.006768043,0.000155521,0.018576119,1.73e-05,0.009711422,0.000109441,5.76e-05,0.004556189,0.001226888,0.006986925,0.002626577,0.002586257,0.004988192,0.006370601,0.000748805
DO0601,0.41719679,0.41418459,0.166431189,0.002187431,0,0.406811874,0.41418459,0.010384916,0.162206938,0.002187431,0,0.004224251,0.373426664,0.41418459,0.162206938,0.008054047,0.000107579,2.87e-05,0,7.17e-06,0.027095451,0.004224251,0.002158743,0,0.373426664,0.41418459,0.162206938,1.43e-05,0,2.87e-05,0.008039704,0,0,0.021207318,0.004475268,0.004224251,0.002158743,0,0.162206938,1.43e-05,0,0.082613155,2.87e-05,0.051042436,0.007996672,0.006619667,0.052003471,0,0,0,0,0.01303852,7.89e-05,0.003413826,0.000286876,0,0,0.001455896,0.003062403,0.002158743,0.002947652,0.001671053,0.00486255,0.002029649
DO0602,0.199711823,0.260973819,0.415566974,0.039121333,0.08462605,0.146540521,0.260973819,0.053171302,0.402577278,0.039121333,0.08462605,0.012989696,0.132191502,0.260973819,0.402577278,0.037120409,0.015991083,0.022059103,0.08462605,0,0.013843352,0.012989696,0.01706223,0,0.132191502,0.260625833,0.402577278,3.26e-05,0.015800778,0.022059103,0.037087785,0.08462605,0.000347987,0.001913928,0.00787864,0.012989696,0.01706223,0,0.402577278,5.44e-06,0.014985183,0.057695131,0.022059103,1.09e-05,0.037087785,0.040551342,0,0.08462605,0,0.000347987,0,0.000152244,0.000695974,0.00126689,0.006345323,0,0.000815594,0.007296849,0.012152353,0.01706223,0.000451295,0.000222929,0.000108746,0.001147269
DO0603,0.52105915,0.377735791,0.084553007,0.001102905,0.015549147,0.254065831,0.377735791,0.266993319,0.082790168,0.001102905,0.015549147,0.001762839,0.24953669,0.377735791,0.082790168,0.266044098,0.000569533,6.33e-05,0.015549147,0.000298327,0.004086171,0.001762839,0.001039623,0,0.24953669,0.36918376,0.082790168,0.25985156,0.000271206,6.33e-05,0.006192538,0.015549147,0.008552031,0.002025005,0.001735719,0.001762839,0.001039623,0,0.082790168,0.259715957,7.23e-05,0.026930761,6.33e-05,0.075223519,0.006192538,0.023631087,0.00940181,0.015549147,0,0.008552031,0,0.003444317,0.000235045,0.002124447,0.001410271,2.71e-05,0.000198884,0.000804578,0.000786498,0.001039623,0,0.000289286,0.000153683,0.001238508
DO0604,0.526861144,0.228667336,0.228207361,0.000551268,0.015712891,0.50094804,0.228667336,0.025913103,0.211486738,0.000551268,0.015712891,0.016720623,0.455789718,0.228667336,0.211486738,0.020112501,0.00526338,8.78e-05,0.015712891,0.016825961,0.026007907,0.016720623,0.000463486,0.000646072,0.455789718,0.219148309,0.211486738,0.004469835,0.005151019,8.78e-05,0.015642666,0.015712891,0.009519028,0.015670756,0.007222663,0.016720623,0.000463486,0.000646072,0.211486738,0.000175563,0.004020393,0.232824669,8.78e-05,0.000849725,0.014582265,0.013198829,0.060537644,0.015712891,0.004080085,0.009519028,0,0.006825891,0.042668839,0.005912963,0.000663628,5.97e-05,0.001130626,0.004810427,0.013904592,0.000463486,0.00376056,0.003135556,0.001271076,0.000849725
DO0605,0.48249946,0.248668461,0.267457587,0.001158626,0.000215866,0.123761526,0.248668461,0.358737935,0.261889133,0.001158626,0.000215866,0.005568454,0.121175543,0.248668461,0.261889133,0.082112664,0.276127458,0.000585921,0.000215866,5.73e-05,0.00182825,0.005568454,0.000572705,3.08e-05,0.121175543,0.235258356,0.261889133,0.069403021,0.275885159,0.000585921,0.012709643,0.000215866,0.013410105,0.001268762,0.000339218,0.005568454,0.000572705,3.08e-05,0.261889133,0.069217994,0.266624962,0.014189865,0.000585921,0.022811276,0.012440912,0.005969347,0.016388171,0.000215866,0.000158595,0.013410105,2.64e-05,0.008198491,0,0.00057711,0.002537523,0.000198244,0.009260197,8.81e-06,0.005511183,0.000572705,8.81e-06,0.000110136,0.000158595,0.000823814
DO0606,0.509071953,0.196127772,0.293119071,0.001681204,0,0.235395902,0.196127772,0.273676052,0.287496861,0.001681204,0,0.005622209,0.198491283,0.196127772,0.287496861,0.085244703,0.188262137,4.37e-05,0,0.031839172,0.004688813,0.005622209,0.001637537,1.64e-05,0.198491283,0.192923658,0.287496861,0.054906606,0.18772175,4.37e-05,0.030338097,0,0.003204113,0.002396262,0.001779457,0.005622209,0.001637537,1.64e-05,0.287496861,0,0.132749642,0.041336885,4.37e-05,0.061216581,0.023051058,0.016397201,0.014071899,0,0.05425705,0.003204113,0,0.012740036,0.000114628,0.001741247,0.002592766,0,0.054972107,0.001293654,0.005485748,0.001637537,9.28e-05,0.000180129,0.000294757,0.001713955
DO0607,0.191625224,0.507002943,0.267033729,0.010969586,0.023368517,0.146325992,0.507002943,0.045299232,0.263963598,0.010969586,0.023368517,0.003070131,0.142570791,0.507002943,0.263963598,0.042948002,0.002317399,0.002740282,0.023368517,5.07e-05,0.003569133,0.003070131,0.008229304,8.46e-05,0.142570791,0.506825332,0.263963598,0.003569133,0.002215907,0.002740282,0.039378869,0.023368517,0.000177611,0.001683075,0.001539294,0.003070131,0.008229304,8.46e-05,0.263963598,0.00300247,0.000972631,0.01941879,0.002740282,0.065631449,0.009734768,0.00578504,0.011663114,0.023368517,0.000380595,0.000177611,0.000186069,0.001057208,2.54e-05,0.002224365,0.00010995,0,0.001243276,0.000964173,0.002038296,0.008229304,0.000211442,0.000296018,0.000177611,0.002080585
DO0608,0.580523063,0.308447696,0.029508384,0.017118196,0.064402661,0.489967237,0.308447696,0.090555826,0.019232203,0.017118196,0.064402661,0.010276181,0.439967895,0.308447696,0.019232203,0.082411196,0.00814463,0.017118196,0.064402661,0,0.049999342,0.010276181,0,0,0.439967895,0.295855756,0.019232203,0,0.00814463,0.017118196,0.082411196,0.064402661,0.01259194,0.016486625,0.013021758,0.010276181,0,0,0.019232203,0,0.005771854,0.162839963,0.017118196,0.023293553,0.079898072,0.10473985,0.006521844,0.064402661,0,0.01259194,0,0.003508726,0.00236839,0.009841976,0.000421047,0,0.002372776,0.006442898,0.009991097,0,0.002605229,0.004298189,0.002109621,0.001964886
DO0609,0.237544231,0.355535132,0.405468499,0.001452139,0,0.127393043,0.355535132,0.110151188,0.403731446,0.001452139,0,0.001737053,0.12492992,0.355535132,0.403731446,0.10091448,0.008960985,5.51e-05,0,0.00024815,0.001939249,0.001737053,0.001396995,5.51e-05,0.12492992,0.355535132,0.403731446,0.10091448,0.008850696,5.51e-05,0,0,0,0.001819769,0.00011948,0.001737053,0.001396995,5.51e-05,0.403731446,0.10091448,0.006589771,0.025991453,5.51e-05,0.061247185,0,0.006295667,0.002040347,0,0,0,0,0.005054915,0,0.001010983,3.68e-05,0,0.002260926,1.84e-05,0.001672717,0.001396995,0,0.000386012,0.000551445,0.001626763
DO0610,0.550201716,0.262949248,0.10624652,0.007007949,0.073594567,0.437758549,0.262949248,0.112443166,0.102733151,0.007007949,0.073594567,0.003513369,0.292089541,0.262949248,0.102733151,0.067787346,0.044129754,2.39e-05,0.073594567,0.100915833,0.044684856,0.003513369,0.006984037,6.83e-06,0.292089541,0.236611794,0.102733151,0.00105384,0.043878677,2.39e-05,0.066733507,0.073594567,0.026337454,0.04090333,0.002794298,0.003513369,0.006984037,6.83e-06,0.102733151,0.000541438,0.034346295,0.100022546,2.39e-05,0.011704966,0.05472964,0.027336638,0.033126778,0.073594567,0.000175925,0.026337454,0.000210085,0.004191447,6.83e-06,0.007294894,0.002314348,0,0.009532382,0.000104188,0.003282788,0.006984037,0.003325488,0.006678304,0.01015068,0.005960941
DO0611,0.345233924,0.453046146,0.200908527,0.000700758,0.000110646,0.335417166,0.453046146,0.009816758,0.198584961,0.000700758,0.000110646,0.002323566,0.260614331,0.453046146,0.198584961,0.005501564,0.003436173,0.000239733,0.000110646,0.027311118,0.02032198,0.002323566,0.000461025,0.026868534,0.260614331,0.449505474,0.198584961,0.00043029,0.002864502,0.000239733,0.005071274,0.000110646,0.003540672,0.009810611,0.007112078,0.002323566,0.000461025,0.026868534,0.198584961,6.15e-06,0.001684278,0.114629244,0.000239733,0.067309643,0.00417996,0.00610397,0.002200626,0.000110646,0,0.003540672,0,0.011611682,0,0.000842139,5.53e-05,0,0.001180224,0.002735415,0.002323566,0.000461025,0.000252027,0.002409624,0.002526417,0.002477241
DO0612,0.475217739,0.190759637,0.288323284,0.001932591,0.043766749,0.248801793,0.190759637,0.226415945,0.271722325,0.001932591,0.043766749,0.016600959,0.228889662,0.190759637,0.271722325,0.069212533,0.156855545,0.001848846,0.043766749,0,0.019377448,0.016600959,8.37e-05,0.00048959,0.228889662,0.183750773,0.271722325,0.000766595,0.15670738,0.001848846,0.068445939,0.043766749,0.007008864,0.012155999,0.004979643,0.016600959,8.37e-05,0.00048959,0.271722325,0,0.12496779,0.04968692,0.001848846,0.055555556,0.017657442,0.039605236,0,0.043766749,0.000766595,0.007008864,0,0.000186817,0.000270563,0.006957328,0.012632705,0,0.03173959,0.004167955,0.016265976,8.37e-05,0.002628324,0.00438054,0.001114461,0.00166847
DO0613,0.461732231,0.22384441,0.313499727,0.000923632,0,0.294407826,0.22384441,0.167324405,0.309332886,0.000923632,0,0.004166842,0.259068391,0.22384441,0.309332886,0.155925941,0.009362274,0,0,0.001249003,0.026543936,0.004166842,0.000923632,0.001112557,0.259068391,0.192094546,0.309332886,0.155254209,0.009362274,0,0.000671733,0,0.031749864,0.019438264,0.004292791,0.004166842,0.000923632,0.001112557,0.309332886,0.151265796,0.006549393,0.049151938,0,0.059941643,0.000671733,0.013822998,0.029262354,0,0.00344263,0.031749864,0,0.009803098,7.35e-05,0.003526596,0.00108107,0.004429237,0.00281288,0.003159243,0.004082875,0.000923632,0.003264201,0.003851967,0.007378563,0.001311978
DO0614,0.48926025,0.201405117,0.30437247,0.004166625,0.000795537,0.428337029,0.201405117,0.060923221,0.29540279,0.004166625,0.000795537,0.00896968,0.381445093,0.201405117,0.29540279,0.057775877,0.003147343,0,0.000795537,9.94e-05,0.041004962,0.00896968,0.004166625,0.005449429,0.381445093,0.194498861,0.29540279,0.0524955,0.003147343,0,0.005280377,0.000795537,0.006906256,0.036082577,0.004285956,0.00896968,0.004166625,0.005449429,0.29540279,0.000387824,0.002510914,0.069917761,0,0.083804855,0.005235628,0.029007269,0.052316504,0.000795537,0.052003262,0.006906256,0.000104414,0.034431837,0.014100894,0.021743022,0.010247511,0,0.00063643,0.002555663,0.008194031,0.004166625,0.004400314,0.005444457,0.011326459,0.000696095
DO0615,0.514145756,0.136501357,0.348895331,0.000349895,0.00010766,0.22417121,0.136501357,0.289974546,0.339282831,0.000349895,0.00010766,0.009612501,0.202923738,0.136501357,0.339282831,0.068913941,0.221060605,0.000157645,0.00010766,0.000680565,0.018009982,0.009612501,0.00019225,0.00209937,0.202923738,0.134148217,0.339282831,0.066322411,0.220999085,0.000157645,0.00259153,0.00010766,0.00235314,0.016356631,0.00112274,0.009612501,0.00019225,0.00209937,0.339282831,0.00037681,0.202777628,0.071167111,0.000157645,0.037827113,0.00259153,0.009758611,0.008143711,0.00010766,0.065837941,0.00235314,8.46e-05,0.026038342,0.004102615,0.00458324,0.001741785,0,0.018221457,0.000549835,0.006678766,0.00019225,0.002902975,0.00323749,0.002403125,0.00079976
DO0616,0.345104166,0.31364758,0.314213346,0.010784369,0.016250539,0.296300326,0.31364758,0.04880384,0.305739913,0.010784369,0.016250539,0.008473433,0.277490785,0.31364758,0.305739913,0.04746341,0.000961802,0.003668775,0.016250539,8.27e-05,0.015288736,0.008473433,0.007115595,6.96e-05,0.277490785,0.312002507,0.305739913,0.001457935,0.000918282,0.003668775,0.046005475,0.016250539,0.001645073,0.00701985,0.005492282,0.008473433,0.007115595,6.96e-05,0.305739913,0.000156674,0.000417796,0.008656219,0.003668775,0.188069302,0.002776605,0.013600143,0.026499606,0.016250539,0.001279501,0.001645073,0,0.004643633,1.74e-05,0.002554651,0.006588997,0,0.000500485,0.004926516,0.008255831,0.007115595,2.61e-05,0.000974858,0.000831241,0.002985503
DO0617,0.194356204,0.323552525,0.468504765,0.003265189,0.010321317,0.116915891,0.323552525,0.077440313,0.465621437,0.003265189,0.010321317,0.002883328,0.084380223,0.323552525,0.465621437,0.0754812,0.001687937,0,0.010321317,0.029193,0.003093628,0.002883328,0.003265189,0,0.084380223,0.320569582,0.465621437,0.070865662,0.001687937,0,0.004615538,0.010321317,0.002982944,0.002180482,0.000885475,0.002883328,0.003265189,0,0.465621437,0,0.001189857,0.007377113,0,0.041135843,0.004615538,0.004648743,0.005334986,0.010321317,0.069675806,0.002982944,0,0.003995705,0.002562343,0.002601082,0.000121753,0,0.00049808,0.000487011,0.001261802,0.003265189,3.87e-05,0.001057036,0.00031545,0.000614298
